,temp,pressure,wind_speed,dew_point,humidity
28,60.86206896551724,29.909655172413796,11.931034482758621,50.206896551724135,68.48275862068965
29,62.03448275862069,29.862413793103443,10.413793103448276,50.275862068965516,65.51724137931035
30,61.758620689655174,29.576206896551724,10.793103448275861,50.41379310344828,66.96551724137932
31,60.6551724137931,29.35620689655173,14.344827586206897,49.55172413793103,67.6896551724138
32,58.793103448275865,29.529655172413793,13.241379310344827,46.93103448275862,65.58620689655173
33,59.41379310344828,29.611379310344827,15.10344827586207,46.44827586206897,64.0
34,58.0,29.63103448275863,17.79310344827586,43.10344827586207,57.758620689655174
35,64.10714285714286,29.662142857142843,8.25,58.785714285714285,84.17857142857143
36,62.392857142857146,29.574285714285715,8.321428571428571,56.857142857142854,83.10714285714286
37,61.357142857142854,29.850714285714293,7.25,49.357142857142854,65.28571428571429
38,58.214285714285715,29.794999999999984,9.035714285714286,53.82142857142857,87.28571428571429
39,63.892857142857146,29.75857142857143,7.75,61.42857142857143,92.64285714285714
40,68.57142857142857,29.790714285714298,8.25,57.357142857142854,67.71428571428571
41,65.89285714285714,29.842142857142854,8.25,52.392857142857146,63.107142857142854
42,55.42307692307692,29.6023076923077,11.807692307692308,50.07692307692308,81.57692307692308
43,53.26923076923077,29.400384615384624,18.73076923076923,46.30769230769231,78.38461538461539
44,51.19230769230769,29.45461538461539,18.307692307692307,39.03846153846154,64.15384615384616
45,50.11538461538461,29.663461538461554,10.576923076923077,41.84615384615385,73.76923076923077
46,53.69230769230769,29.518076923076933,15.961538461538462,45.23076923076923,73.84615384615384
47,54.92307692307692,29.521538461538462,17.846153846153847,45.96153846153846,72.8076923076923
48,55.03846153846154,29.6623076923077,16.192307692307693,45.34615384615385,70.15384615384616
49,53.81481481481482,29.818888888888885,8.666666666666666,45.18518518518518,75.03703703703704
50,54.77777777777778,29.89444444444444,11.0,39.851851851851855,58.7037037037037
51,52.7037037037037,29.909999999999986,12.592592592592593,38.851851851851855,61.148148148148145
52,53.888888888888886,29.89111111111111,12.148148148148149,41.96296296296296,65.07407407407408
53,53.96296296296296,29.87555555555555,10.407407407407407,44.03703703703704,70.14814814814815
54,53.925925925925924,29.90555555555556,8.444444444444445,46.81481481481482,78.14814814814815
55,55.25925925925926,30.067777777777785,6.962962962962963,44.629629629629626,69.85185185185185
56,55.48148148148148,29.30296296296297,12.555555555555555,49.03703703703704,78.77777777777777
57,56.18518518518518,29.221111111111114,16.037037037037038,48.74074074074074,76.70370370370371
58,53.111111111111114,29.85444444444445,12.814814814814815,39.81481481481482,62.18518518518518
59,54.111111111111114,29.946666666666665,14.74074074074074,44.111111111111114,69.55555555555556
60,55.333333333333336,29.962222222222227,9.407407407407407,45.592592592592595,71.33333333333333
61,60.7037037037037,29.989629629629636,10.148148148148149,50.148148148148145,71.85185185185185
62,63.03703703703704,30.045925925925932,15.481481481481481,54.96296296296296,75.5925925925926
63,67.96428571428571,29.835714285714293,6.178571428571429,55.964285714285715,68.28571428571429
64,66.28571428571429,29.868928571428576,10.428571428571429,53.214285714285715,64.71428571428571
65,63.42857142857143,29.89249999999998,12.642857142857142,48.57142857142857,59.857142857142854
66,65.35714285714286,29.869999999999997,10.964285714285714,52.42857142857143,64.71428571428571
67,70.60714285714286,29.69107142857143,11.178571428571429,56.142857142857146,61.642857142857146
68,69.17857142857143,29.602142857142848,9.928571428571429,57.857142857142854,71.57142857142857
69,62.535714285714285,29.75214285714285,6.642857142857143,59.142857142857146,88.89285714285714
70,61.82142857142857,29.61714285714286,9.535714285714286,54.642857142857146,77.57142857142857
71,61.07142857142857,29.568928571428568,12.535714285714286,53.785714285714285,76.89285714285714
72,57.5,29.552857142857153,9.607142857142858,49.464285714285715,76.42857142857143
73,56.5,29.76607142857144,10.25,47.392857142857146,72.5
74,57.464285714285715,29.903214285714267,8.892857142857142,46.67857142857143,69.07142857142857
75,61.0,29.734999999999996,12.75,57.75,89.71428571428571
76,58.17857142857143,29.65857142857143,15.357142857142858,50.357142857142854,75.21428571428571
77,59.75,29.326428571428576,9.178571428571429,55.107142857142854,85.25
78,55.642857142857146,29.26928571428571,7.678571428571429,51.25,85.96428571428571
79,55.785714285714285,29.37428571428572,10.178571428571429,50.214285714285715,83.10714285714286
80,55.035714285714285,29.615000000000013,10.464285714285714,49.714285714285715,82.64285714285714
81,62.0,29.47785714285714,13.107142857142858,55.82142857142857,80.78571428571429
82,54.714285714285715,29.94535714285714,11.071428571428571,45.107142857142854,70.14285714285714
83,58.285714285714285,30.16535714285714,8.75,50.285714285714285,75.28571428571429
84,48.25925925925926,29.90407407407408,10.407407407407407,36.77777777777778,64.96296296296296
85,53.22222222222222,29.6788888888889,11.62962962962963,46.51851851851852,78.48148148148148
86,48.0,29.45111111111111,10.555555555555555,40.48148148148148,75.25925925925925
87,44.55555555555556,29.432592592592602,11.555555555555555,36.666666666666664,74.55555555555556
88,52.77777777777778,29.13888888888889,12.962962962962964,45.77777777777778,78.22222222222223
89,52.074074074074076,29.184444444444438,12.037037037037036,44.148148148148145,74.85185185185185
90,55.96296296296296,29.137777777777778,12.851851851851851,50.0,79.66666666666667
91,46.0,29.99535714285714,11.607142857142858,38.642857142857146,76.21428571428571
92,52.357142857142854,29.893928571428564,15.0,47.75,84.39285714285714
93,48.57142857142857,30.034642857142867,11.714285714285714,40.785714285714285,74.67857142857143
94,54.035714285714285,30.090357142857137,15.035714285714286,46.107142857142854,75.89285714285714
95,55.0,30.122499999999995,17.821428571428573,45.714285714285715,70.03571428571429
96,54.67857142857143,30.13857142857143,13.928571428571429,46.107142857142854,73.42857142857143
97,50.42857142857143,30.050714285714292,12.642857142857142,44.142857142857146,81.46428571428571
98,54.15384615384615,29.832692307692305,17.846153846153847,46.96153846153846,77.84615384615384
99,46.38461538461539,29.95423076923076,14.076923076923077,37.76923076923077,73.3076923076923
100,47.26923076923077,30.208461538461542,17.884615384615383,37.76923076923077,70.1923076923077
101,50.42307692307692,30.1923076923077,13.692307692307692,44.57692307692308,81.26923076923077
102,50.76923076923077,29.849230769230765,18.23076923076923,42.5,74.11538461538461
103,50.76923076923077,29.995384615384616,14.0,43.53846153846154,76.76923076923077
104,50.34615384615385,29.981153846153852,8.538461538461538,45.84615384615385,84.96153846153847
105,61.857142857142854,30.106428571428573,7.142857142857143,42.32142857142857,52.67857142857143
106,60.5,30.077500000000015,9.071428571428571,50.607142857142854,70.5
107,62.67857142857143,30.014285714285727,8.25,49.607142857142854,63.25
108,63.357142857142854,29.919285714285703,8.107142857142858,50.535714285714285,63.214285714285715
109,58.107142857142854,30.080357142857142,7.035714285714286,47.5,69.64285714285714
110,55.0,30.181428571428587,10.178571428571429,48.42857142857143,79.60714285714286
111,59.535714285714285,30.195357142857155,8.714285714285714,47.32142857142857,64.46428571428571
112,57.26923076923077,30.016538461538456,11.615384615384615,43.96153846153846,62.46153846153846
113,62.5,29.79500000000001,18.46153846153846,49.65384615384615,65.26923076923077
114,59.0,29.7926923076923,19.26923076923077,44.53846153846154,61.15384615384615
115,58.03846153846154,29.87230769230768,13.692307692307692,45.84615384615385,65.84615384615384
116,57.84615384615385,29.79038461538462,13.538461538461538,48.92307692307692,73.23076923076923
117,54.84615384615385,29.60461538461539,12.846153846153847,48.11538461538461,78.92307692307692
118,56.42307692307692,29.60692307692308,14.384615384615385,46.92307692307692,71.61538461538461
119,64.55172413793103,29.589655172413803,7.344827586206897,53.758620689655174,69.44827586206897
120,62.89655172413793,29.698275862068964,9.862068965517242,56.62068965517241,81.86206896551724
121,67.44827586206897,29.828620689655164,13.241379310344827,53.689655172413794,63.06896551724138
122,66.48275862068965,29.79758620689656,15.0,55.6551724137931,70.34482758620689
123,66.44827586206897,29.82965517241377,11.344827586206897,51.06896551724138,58.89655172413793
124,64.13793103448276,29.715862068965514,9.96551724137931,54.06896551724138,72.24137931034483
125,63.93103448275862,29.691034482758628,11.862068965517242,56.0,76.6896551724138
126,60.8,29.723000000000006,9.933333333333334,57.13333333333333,88.83333333333333
127,58.333333333333336,29.447999999999993,10.266666666666667,54.6,88.3
128,56.9,29.660999999999994,11.733333333333333,47.666666666666664,72.76666666666667
129,59.56666666666667,29.736000000000015,12.233333333333333,44.86666666666667,59.56666666666667
130,59.46666666666667,29.75999999999999,10.933333333333334,49.93333333333333,73.63333333333334
131,62.733333333333334,29.733000000000015,14.033333333333333,54.46666666666667,76.73333333333333
132,64.9,29.797,12.1,56.6,76.83333333333333
133,63.689655172413794,29.706551724137928,11.862068965517242,58.51724137931034,84.44827586206897
134,63.793103448275865,29.55965517241381,13.068965517241379,58.0,82.51724137931035
135,62.275862068965516,29.51103448275864,12.517241379310345,55.51724137931034,80.3103448275862
136,60.51724137931034,29.58034482758621,13.344827586206897,53.96551724137931,81.3103448275862
137,63.172413793103445,29.791379310344826,15.241379310344827,55.48275862068966,76.6896551724138
138,61.758620689655174,29.7644827586207,16.82758620689655,52.41379310344828,73.48275862068965
139,64.3103448275862,29.88413793103449,16.482758620689655,51.51724137931034,64.55172413793103
140,64.89285714285714,29.84321428571427,10.25,51.392857142857146,64.03571428571429
141,63.42857142857143,29.49714285714285,11.357142857142858,59.107142857142854,86.75
142,64.0,29.65464285714285,11.321428571428571,55.32142857142857,77.28571428571429
143,66.64285714285714,29.86892857142857,13.892857142857142,52.92857142857143,63.92857142857143
144,63.392857142857146,29.752142857142864,14.928571428571429,61.285714285714285,92.0
145,63.607142857142854,29.686785714285723,16.357142857142858,58.464285714285715,84.07142857142857
146,67.03571428571429,29.876428571428562,12.964285714285714,55.107142857142854,67.14285714285714
147,67.46428571428571,29.852857142857154,6.785714285714286,56.67857142857143,70.71428571428571
148,65.64285714285714,29.77571428571427,12.392857142857142,51.5,62.214285714285715
149,63.785714285714285,29.597857142857144,12.285714285714286,60.892857142857146,91.64285714285714
150,67.71428571428571,29.374642857142856,15.25,64.28571428571429,89.82142857142857
151,62.57142857142857,29.64821428571428,13.678571428571429,54.964285714285715,77.25
152,61.214285714285715,29.93142857142857,9.892857142857142,51.42857142857143,71.96428571428571
153,63.714285714285715,29.943571428571428,10.428571428571429,51.5,68.03571428571429
154,62.55813953488372,29.94348837209303,11.604651162790697,54.348837209302324,75.4186046511628
155,56.116279069767444,29.835116279069748,14.953488372093023,44.55813953488372,67.32558139534883
156,54.86046511627907,29.976046511627896,6.790697674418604,46.97674418604651,76.37209302325581
157,50.093023255813954,30.112558139534872,12.651162790697674,41.7906976744186,73.76744186046511
158,52.13953488372093,30.04790697674419,9.046511627906977,46.25581395348837,80.86046511627907
159,55.395348837209305,29.84627906976742,8.093023255813954,52.04651162790697,88.51162790697674
160,57.76744186046512,29.906744186046495,5.209302325581396,51.41860465116279,79.93023255813954
161,48.28846153846154,29.516346153846147,17.057692307692307,38.28846153846154,69.09615384615384
162,49.76923076923077,29.235576923076927,19.423076923076923,41.19230769230769,72.90384615384616
163,47.11538461538461,29.709615384615397,13.211538461538462,37.94230769230769,70.61538461538461
164,54.76923076923077,29.825000000000014,14.115384615384615,49.40384615384615,81.59615384615384
165,53.48076923076923,29.769038461538464,15.615384615384615,46.80769230769231,78.15384615384616
166,53.51923076923077,29.466923076923074,20.346153846153847,44.86538461538461,72.9423076923077
167,45.34615384615385,29.546538461538447,13.192307692307692,38.90384615384615,78.13461538461539
168,64.75471698113208,29.785660377358475,12.566037735849056,49.132075471698116,58.45283018867924
169,60.62264150943396,29.55075471698114,12.849056603773585,52.16981132075472,73.71698113207547
170,59.0377358490566,29.50943396226415,12.037735849056604,53.56603773584906,81.37735849056604
171,60.39622641509434,29.84339622641511,11.735849056603774,49.339622641509436,68.33962264150944
172,62.943396226415096,29.748867924528312,10.716981132075471,56.716981132075475,80.98113207547169
173,63.79245283018868,29.66226415094342,12.584905660377359,52.264150943396224,66.50943396226415
174,58.886792452830186,29.740377358490548,11.849056603773585,48.15094339622642,68.9245283018868
175,58.333333333333336,29.787222222222184,10.796296296296296,46.51851851851852,65.85185185185185
176,62.074074074074076,29.983333333333324,6.2407407407407405,48.01851851851852,61.94444444444444
177,66.88888888888889,30.205000000000016,11.148148148148149,54.27777777777778,65.35185185185185
178,68.94444444444444,30.193888888888928,11.592592592592593,56.31481481481482,65.77777777777777
179,63.370370370370374,30.03833333333336,11.0,49.166666666666664,60.648148148148145
180,63.111111111111114,29.843888888888863,10.87037037037037,53.25925925925926,69.92592592592592
181,65.46296296296296,29.741111111111124,15.296296296296296,53.51851851851852,67.33333333333333
182,67.8936170212766,29.935744680851055,6.872340425531915,60.680851063829785,77.65957446808511
183,62.297872340425535,29.875106382978686,14.595744680851064,52.93617021276596,71.74468085106383
184,61.04255319148936,29.631914893617026,12.446808510638299,53.59574468085106,77.08510638297872
185,59.97872340425532,29.553404255319155,14.76595744680851,48.04255319148936,65.72340425531915
186,60.1063829787234,29.489574468085117,13.936170212765957,50.255319148936174,70.08510638297872
187,60.319148936170215,29.391914893617038,8.893617021276595,54.5531914893617,81.93617021276596
188,60.212765957446805,29.295531914893637,12.25531914893617,54.297872340425535,80.51063829787235
189,52.924528301886795,29.742641509433966,11.754716981132075,47.056603773584904,80.50943396226415
190,51.0377358490566,29.718867924528297,16.81132075471698,41.60377358490566,70.86792452830188
191,50.905660377358494,29.571698113207532,11.90566037735849,44.886792452830186,80.32075471698113
192,47.62264150943396,29.834339622641522,14.528301886792454,38.39622641509434,71.71698113207547
193,48.301886792452834,30.14867924528304,7.433962264150943,41.15094339622642,76.32075471698113
194,54.283018867924525,30.196226415094362,9.924528301886792,49.075471698113205,83.32075471698113
195,55.132075471698116,30.274905660377335,12.962264150943396,48.45283018867924,79.0754716981132
196,62.53703703703704,29.89611111111108,8.87037037037037,57.0,82.48148148148148
197,65.0925925925926,29.738888888888876,11.407407407407407,54.425925925925924,69.88888888888889
198,65.42592592592592,29.767777777777773,9.148148148148149,52.611111111111114,64.94444444444444
199,64.98148148148148,29.773333333333312,11.777777777777779,53.833333333333336,69.72222222222223
200,65.66666666666667,30.02592592592591,9.666666666666666,54.01851851851852,67.72222222222223
201,64.85185185185185,29.70462962962963,9.351851851851851,55.074074074074076,73.4074074074074
202,62.74074074074074,29.780555555555523,16.462962962962962,50.03703703703704,64.46296296296296
203,64.86792452830188,30.1158490566038,9.867924528301886,52.62264150943396,65.9622641509434
204,63.39622641509434,29.98301886792453,9.056603773584905,53.9811320754717,72.77358490566037
205,61.679245283018865,29.91735849056603,9.641509433962264,53.18867924528302,74.0377358490566
206,64.30188679245283,29.98660377358492,9.962264150943396,51.81132075471698,64.66037735849056
207,62.37735849056604,29.907547169811302,13.981132075471699,52.37735849056604,70.9245283018868
208,63.41509433962264,30.14698113207549,8.735849056603774,45.77358490566038,53.77358490566038
209,65.9622641509434,29.833773584905664,7.188679245283019,54.056603773584904,66.52830188679245
210,72.6923076923077,30.006538461538476,8.173076923076923,56.75,59.57692307692308
211,70.48076923076923,29.93288461538462,8.692307692307692,52.86538461538461,55.26923076923077
212,64.78846153846153,29.839423076923058,7.0576923076923075,52.30769230769231,66.48076923076923
213,65.28846153846153,29.706153846153878,7.4423076923076925,56.65384615384615,74.8076923076923
214,64.32692307692308,29.562499999999996,14.153846153846153,55.03846153846154,72.57692307692308
215,64.6923076923077,29.73903846153845,16.153846153846153,50.80769230769231,61.17307692307692
216,64.51923076923077,30.01038461538463,12.384615384615385,47.65384615384615,57.15384615384615
217,64.53703703703704,29.95148148148147,7.7592592592592595,57.0,77.33333333333333
218,65.11111111111111,30.067777777777774,5.87037037037037,51.611111111111114,64.68518518518519
219,66.37037037037037,29.907407407407383,10.055555555555555,54.03703703703704,66.83333333333333
220,61.51851851851852,29.83777777777778,7.888888888888889,55.129629629629626,80.27777777777777
221,64.74074074074075,29.93629629629629,9.018518518518519,48.388888888888886,56.907407407407405
222,59.7962962962963,30.003333333333334,9.74074074074074,51.94444444444444,75.14814814814815
223,59.648148148148145,30.003888888888884,7.074074074074074,53.51851851851852,79.44444444444444
224,59.574074074074076,30.01666666666665,6.444444444444445,53.629629629629626,80.14814814814815
225,62.7962962962963,30.07777777777777,9.11111111111111,52.03703703703704,69.37037037037037
226,64.33333333333333,29.927407407407387,11.203703703703704,50.851851851851855,62.907407407407405
227,62.53703703703704,29.764444444444447,9.87037037037037,53.574074074074076,72.96296296296296
228,62.888888888888886,29.810555555555545,10.462962962962964,49.27777777777778,62.666666666666664
229,66.29629629629629,29.934999999999995,9.685185185185185,55.907407407407405,69.25925925925925
230,69.51851851851852,30.044444444444434,13.148148148148149,62.55555555555556,78.0925925925926
231,62.75,29.990192307692304,10.326923076923077,55.40384615384615,77.25
232,60.17307692307692,30.251153846153827,7.923076923076923,46.92307692307692,62.96153846153846
233,62.88461538461539,30.110384615384614,15.538461538461538,54.59615384615385,74.82692307692308
234,58.90384615384615,29.87634615384612,15.096153846153847,49.98076923076923,73.34615384615384
235,58.67307692307692,29.82038461538459,12.288461538461538,48.13461538461539,69.01923076923077
236,55.61538461538461,29.952884615384612,10.961538461538462,42.26923076923077,61.71153846153846
237,54.53846153846154,30.074615384615374,6.788461538461538,41.03846153846154,61.42307692307692
238,59.51851851851852,29.943888888888903,10.074074074074074,55.01851851851852,85.9074074074074
239,58.333333333333336,29.91166666666666,8.222222222222221,51.2037037037037,79.68518518518519
240,55.333333333333336,30.066666666666638,9.407407407407407,45.98148148148148,73.92592592592592
241,53.629629629629626,30.122222222222266,9.11111111111111,44.25925925925926,70.48148148148148
242,51.592592592592595,30.12444444444447,6.351851851851852,42.51851851851852,71.53703703703704
243,51.648148148148145,30.08944444444444,6.0,47.2037037037037,86.46296296296296
244,50.48148148148148,30.043333333333337,8.24074074074074,43.72222222222222,78.62962962962963
245,41.18518518518518,29.82333333333331,7.851851851851852,39.166666666666664,92.46296296296296
246,40.03703703703704,29.961481481481496,6.87037037037037,36.96296296296296,88.77777777777777
247,41.77777777777778,29.912962962962975,7.296296296296297,37.388888888888886,85.77777777777777
248,45.01851851851852,30.02833333333334,5.7592592592592595,39.74074074074074,82.81481481481481
249,51.48148148148148,30.056296296296313,8.666666666666666,46.55555555555556,84.5
250,51.96296296296296,30.227777777777792,7.944444444444445,45.388888888888886,78.66666666666667
251,49.111111111111114,29.94055555555556,12.666666666666666,43.407407407407405,81.07407407407408
252,64.94444444444444,29.84388888888887,7.5,53.53703703703704,67.87037037037037
253,61.351851851851855,29.97333333333332,8.796296296296296,49.0,65.72222222222223
254,60.574074074074076,30.18222222222223,8.537037037037036,45.53703703703704,59.648148148148145
255,60.46296296296296,30.24277777777779,9.185185185185185,44.333333333333336,59.388888888888886
256,58.27777777777778,30.11777777777775,11.037037037037036,42.7962962962963,57.833333333333336
257,58.129629629629626,30.117222222222217,9.925925925925926,41.75925925925926,56.25925925925926
258,56.370370370370374,30.057222222222215,12.851851851851851,40.111111111111114,55.5
259,63.2037037037037,29.82166666666664,8.185185185185185,46.074074074074076,55.129629629629626
260,57.98148148148148,29.87388888888891,8.833333333333334,48.888888888888886,72.64814814814815
261,60.5,29.96481481481483,10.185185185185185,47.22222222222222,64.57407407407408
262,63.51851851851852,29.892777777777752,6.7407407407407405,57.148148148148145,80.66666666666667
263,65.61111111111111,29.771111111111093,9.648148148148149,56.574074074074076,73.92592592592592
264,64.48148148148148,29.87555555555554,10.833333333333334,53.925925925925924,70.22222222222223
265,63.648148148148145,29.8222222222222,9.24074074074074,54.55555555555556,73.12962962962963
266,50.03703703703704,29.630555555555564,16.666666666666668,43.370370370370374,78.55555555555556
267,48.148148148148145,29.813333333333315,16.12962962962963,40.129629629629626,73.72222222222223
268,49.166666666666664,29.539444444444445,13.851851851851851,44.351851851851855,84.27777777777777
269,42.2962962962963,29.981851851851857,10.74074074074074,36.111111111111114,78.74074074074075
270,49.75925925925926,30.340555555555557,11.203703703703704,47.166666666666664,91.57407407407408
271,50.370370370370374,30.58962962962962,11.518518518518519,45.425925925925924,83.24074074074075
272,48.25925925925926,30.5487037037037,8.481481481481481,45.574074074074076,89.48148148148148
273,54.22222222222222,30.134999999999977,10.018518518518519,45.0,71.01851851851852
274,53.388888888888886,29.98666666666668,8.092592592592593,43.77777777777778,69.74074074074075
275,52.592592592592595,29.96444444444447,5.981481481481482,44.18518518518518,73.05555555555556
276,60.629629629629626,29.88888888888885,9.944444444444445,54.370370370370374,80.38888888888889
277,59.574074074074076,29.80944444444442,14.944444444444445,53.25925925925926,79.94444444444444
278,58.129629629629626,29.977777777777774,13.0,45.27777777777778,63.925925925925924
279,58.092592592592595,29.773888888888887,13.592592592592593,47.2962962962963,68.57407407407408
280,67.08888888888889,30.092666666666673,10.222222222222221,48.24444444444445,51.888888888888886
281,65.02222222222223,29.990666666666677,10.466666666666667,48.31111111111111,56.17777777777778
282,62.93333333333333,30.099333333333348,11.866666666666667,47.62222222222222,58.71111111111111
283,63.0,30.182000000000038,7.688888888888889,52.93333333333333,70.64444444444445
284,67.55555555555556,30.097333333333342,10.377777777777778,58.86666666666667,74.91111111111111
285,67.26666666666667,29.980222222222242,10.555555555555555,59.44444444444444,76.15555555555555
286,65.55555555555556,29.94000000000003,9.488888888888889,58.86666666666667,79.62222222222222
287,59.714285714285715,29.79714285714285,11.918367346938776,52.673469387755105,77.46938775510205
288,59.6530612244898,29.71387755102043,11.306122448979592,52.38775510204081,76.42857142857143
289,59.3469387755102,29.726734693877557,9.63265306122449,51.46938775510204,75.40816326530613
290,59.59183673469388,29.785510204081604,11.775510204081632,51.91836734693877,76.18367346938776
291,59.91836734693877,29.84367346938773,7.571428571428571,56.6530612244898,89.42857142857143
292,63.0,29.731020408163293,8.428571428571429,59.57142857142857,88.26530612244898
293,62.775510204081634,29.892244897959173,10.224489795918368,56.673469387755105,81.6938775510204
294,43.648148148148145,29.470740740740755,7.7592592592592595,35.611111111111114,73.29629629629629
295,43.611111111111114,29.96703703703704,10.444444444444445,37.425925925925924,78.51851851851852
296,49.05555555555556,29.77,13.777777777777779,43.55555555555556,80.79629629629629
297,47.425925925925924,29.5425925925926,12.203703703703704,41.407407407407405,79.44444444444444
298,49.870370370370374,29.21351851851854,14.703703703703704,43.77777777777778,79.96296296296296
299,50.111111111111114,29.3446296296296,15.555555555555555,42.5,75.14814814814815
300,47.907407407407405,29.345185185185183,13.62962962962963,40.72222222222222,76.11111111111111
301,54.01851851851852,30.263333333333335,13.88888888888889,40.333333333333336,61.81481481481482
302,55.5,30.175000000000026,11.11111111111111,42.888888888888886,65.37037037037037
303,51.01851851851852,30.07611111111112,10.5,42.370370370370374,72.22222222222223
304,52.55555555555556,30.072222222222244,15.777777777777779,41.05555555555556,65.42592592592592
305,52.51851851851852,29.956481481481486,14.814814814814815,43.851851851851855,73.03703703703704
306,50.074074074074076,29.675000000000022,14.407407407407407,39.48148148148148,68.83333333333333
307,46.48148148148148,29.494444444444444,13.944444444444445,35.833333333333336,68.70370370370371
308,45.370370370370374,29.498888888888878,13.592592592592593,35.46296296296296,70.55555555555556
309,42.851851851851855,29.805555555555575,8.925925925925926,35.01851851851852,74.38888888888889
310,46.03703703703704,29.800555555555555,9.37037037037037,35.68518518518518,69.27777777777777
311,43.666666666666664,29.931296296296278,8.833333333333334,36.907407407407405,77.72222222222223
312,42.351851851851855,29.924074074074063,6.851851851851852,36.31481481481482,80.03703703703704
313,46.22222222222222,29.93296296296296,8.314814814814815,39.388888888888886,79.16666666666667
314,52.46296296296296,29.949259259259296,10.981481481481481,44.22222222222222,75.83333333333333
315,52.833333333333336,29.93444444444447,10.037037037037036,44.5,75.61111111111111
316,54.907407407407405,29.90222222222224,5.425925925925926,45.370370370370374,73.33333333333333
317,55.925925925925924,29.8622222222222,4.2592592592592595,47.5,75.87037037037037
318,57.388888888888886,29.72444444444446,7.703703703703703,47.870370370370374,72.83333333333333
319,57.074074074074076,29.520000000000003,9.407407407407407,50.074074074074076,78.72222222222223
320,56.148148148148145,29.674999999999997,9.685185185185185,47.370370370370374,73.5925925925926
321,54.370370370370374,29.906666666666677,9.518518518518519,47.2037037037037,76.61111111111111
322,54.648148148148145,29.91277777777779,9.833333333333334,48.24074074074074,78.74074074074075
323,57.666666666666664,29.888333333333335,13.685185185185185,53.27777777777778,84.14814814814815
324,52.833333333333336,29.790185185185177,14.351851851851851,47.98148148148148,82.9074074074074
325,50.833333333333336,30.19555555555555,12.88888888888889,38.166666666666664,63.7962962962963
326,55.388888888888886,30.201666666666704,7.722222222222222,41.666666666666664,61.7037037037037
327,56.407407407407405,30.123888888888928,7.0,39.48148148148148,54.129629629629626
328,53.5,30.072777777777787,9.833333333333334,41.25925925925926,65.12962962962963
329,52.74074074074074,30.058888888888873,10.796296296296296,41.851851851851855,67.9074074074074
330,54.05555555555556,30.135555555555577,11.314814814814815,40.2962962962963,61.55555555555556
331,50.5,30.298888888888882,8.185185185185185,36.629629629629626,60.925925925925924
332,48.648148148148145,30.39277777777775,8.074074074074074,36.5,65.14814814814815
333,55.592592592592595,30.176111111111116,8.481481481481481,35.74074074074074,49.44444444444444
334,52.0,30.075555555555578,10.74074074074074,38.351851851851855,60.53703703703704
335,48.925925925925924,30.058888888888905,10.537037037037036,36.51851851851852,62.72222222222222
336,48.490566037735846,30.021886792452836,10.339622641509434,37.45283018867924,66.39622641509433
337,50.58490566037736,29.681509433962294,7.566037735849057,47.37735849056604,89.18867924528301
338,55.79245283018868,29.65547169811324,6.39622641509434,48.54716981132076,79.35849056603773
339,55.64150943396226,29.889622641509426,9.056603773584905,46.716981132075475,73.75471698113208
340,57.339622641509436,30.062641509433952,5.90566037735849,47.113207547169814,71.47169811320755
341,54.094339622641506,29.903207547169792,7.283018867924528,48.679245283018865,83.39622641509433
